Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,arc_length,k,nut,omega,p,vtkValidPointMask
625,1.937500e+00,6.375000e-01,1.043750e+00,2.291228e+00,1.349319e+02,3.194387e+00,-5.986895e+00,1.351024e+02,6.013088e+00,7.123073e+01,5.418003e-02,7.584785e+02,-6.657095e+02,1
626,1.947000e+00,6.382000e-01,1.045100e+00,2.300074e+00,1.364598e+02,3.560047e+00,-6.032181e+00,1.366394e+02,6.022709e+00,6.381425e+01,4.982192e-02,7.366090e+02,-6.331447e+02,1
627,1.956500e+00,6.389000e-01,1.046450e+00,2.308927e+00,1.371628e+02,4.080431e+00,-6.427045e+00,1.373739e+02,6.032330e+00,5.798577e+01,4.587802e-02,7.161865e+02,-6.049265e+02,1
628,1.966000e+00,6.396000e-01,1.047800e+00,2.317785e+00,1.363656e+02,5.129833e+00,-7.545449e+00,1.366705e+02,6.041951e+00,5.485414e+01,4.279994e-02,7.025825e+02,-5.909549e+02,1
629,1.975500e+00,6.403000e-01,1.049150e+00,2.326650e+00,1.362266e+02,6.085773e+00,-8.263126e+00,1.366126e+02,6.051572e+00,5.063255e+01,3.926754e-02,6.867041e+02,-5.603997e+02,1
630,1.985000e+00,6.410000e-01,1.050500e+00,2.335521e+00,1.363762e+02,6.961658e+00,-8.823283e+00,1.368386e+02,6.061193e+00,4.598648e+01,3.555457e-02,6.692289e+02,-5.242442e+02,1
631,1.994500e+00,6.417000e-01,1.051850e+00,2.344397e+00,1.365592e+02,7.787696e+00,-9.380310e+00,1.371024e+02,6.070814e+00,4.132959e+01,3.183694e-02,6.508403e+02,-4.888185e+02,1
632,2.004000e+00,6.424000e-01,1.053200e+00,2.353279e+00,1.367538e+02,8.632675e+00,-9.883264e+00,1.373820e+02,6.080434e+00,3.730687e+01,2.859417e-02,6.348762e+02,-4.557336e+02,1
633,2.013500e+00,6.431000e-01,1.054550e+00,2.362168e+00,1.368996e+02,9.571000e+00,-1.030660e+01,1.376202e+02,6.090055e+00,3.428885e+01,2.601743e-02,6.237178e+02,-4.250511e+02,1
634,2.023000e+00,6.438000e-01,1.055900e+00,2.371061e+00,1.370045e+02,1.052267e+01,-1.072002e+01,1.378255e+02,6.099677e+00,3.139699e+01,2.341893e-02,6.129714e+02,-3.940931e+02,1
635,2.032500e+00,6.445000e-01,1.057250e+00,2.379961e+00,1.371650e+02,1.138470e+01,-1.107576e+01,1.380816e+02,6.109297e+00,2.860578e+01,2.095058e-02,6.011541e+02,-3.631207e+02,1
636,2.042000e+00,6.452000e-01,1.058600e+00,2.388866e+00,1.373337e+02,1.218385e+01,-1.139479e+01,1.383432e+02,6.118918e+00,2.663039e+01,1.935191e-02,5.925990e+02,-3.533077e+02,1
637,2.051500e+00,6.459000e-01,1.059950e+00,2.397777e+00,1.372880e+02,1.319839e+01,-1.182739e+01,1.384272e+02,6.128539e+00,2.497254e+01,1.766175e-02,5.885691e+02,-3.499224e+02,1
638,2.061000e+00,6.466000e-01,1.061300e+00,2.406693e+00,1.372780e+02,1.417424e+01,-1.225390e+01,1.385507e+02,6.138160e+00,2.323446e+01,1.595805e-02,5.837978e+02,-3.471364e+02,1
639,2.070500e+00,6.473000e-01,1.062650e+00,2.415614e+00,1.373986e+02,1.494634e+01,-1.252394e+01,1.387755e+02,6.147781e+00,2.111035e+01,1.446556e-02,5.756507e+02,-3.454286e+02,1
640,2.080000e+00,6.480000e-01,1.064000e+00,2.424541e+00,1.374960e+02,1.570014e+01,-1.277188e+01,1.389776e+02,6.157402e+00,1.907785e+01,1.306565e-02,5.676716e+02,-3.432483e+02,1
641,2.089500e+00,6.487000e-01,1.065350e+00,2.433473e+00,1.375662e+02,1.644930e+01,-1.302581e+01,1.391571e+02,6.167023e+00,1.716984e+01,1.170349e-02,5.600376e+02,-3.406382e+02,1
642,2.099000e+00,6.494000e-01,1.066700e+00,2.442411e+00,1.376328e+02,1.709089e+01,-1.320527e+01,1.393172e+02,6.176644e+00,1.525448e+01,1.044749e-02,5.506653e+02,-3.355348e+02,1
643,2.108500e+00,6.501000e-01,1.068050e+00,2.451353e+00,1.376821e+02,1.766058e+01,-1.330867e+01,1.394467e+02,6.186265e+00,1.334348e+01,9.275808e-03,5.400786e+02,-3.269070e+02,1
644,2.118000e+00,6.508000e-01,1.069400e+00,2.460301e+00,1.376917e+02,1.825719e+01,-1.340516e+01,1.395422e+02,6.195886e+00,1.154839e+01,8.120446e-03,5.302053e+02,-3.162465e+02,1
645,2.127500e+00,6.515000e-01,1.070750e+00,2.469254e+00,1.378040e+02,1.863607e+01,-1.343268e+01,1.397057e+02,6.205507e+00,9.576439e+00,6.870985e-03,5.158447e+02,-3.050930e+02,1
646,2.137000e+00,6.522000e-01,1.072100e+00,2.478212e+00,1.378801e+02,1.890810e+01,-1.358226e+01,1.398317e+02,6.215128e+00,8.244419e+00,6.126684e-03,5.054756e+02,-3.021657e+02,1
647,2.146500e+00,6.529000e-01,1.073450e+00,2.487174e+00,1.378522e+02,1.934523e+01,-1.379565e+01,1.398849e+02,6.224749e+00,7.282110e+00,5.542265e-03,4.997975e+02,-3.004078e+02,1
648,2.156000e+00,6.536000e-01,1.074800e+00,2.496142e+00,1.377567e+02,1.994785e+01,-1.403817e+01,1.398996e+02,6.234369e+00,6.577634e+00,5.048013e-03,4.978343e+02,-3.000967e+02,1
649,2.165500e+00,6.543000e-01,1.076150e+00,2.505114e+00,1.376298e+02,2.060123e+01,-1.411541e+01,1.398771e+02,6.243990e+00,6.135049e+00,4.646608e-03,4.970327e+02,-2.934674e+02,1
650,2.175000e+00,6.550000e-01,1.077500e+00,2.514091e+00,1.375162e+02,2.128430e+01,-1.432434e+01,1.398889e+02,6.253612e+00,5.724392e+00,4.298160e-03,4.979305e+02,-2.935702e+02,1
651,2.184500e+00,6.557000e-01,1.078850e+00,2.523073e+00,1.374505e+02,2.161635e+01,-1.441115e+01,1.398842e+02,6.263232e+00,4.845735e+00,3.892787e-03,4.919576e+02,-2.800598e+02,1
652,2.194000e+00,6.564000e-01,1.080200e+00,2.532060e+00,1.372980e+02,2.228630e+01,-1.440762e+01,1.398392e+02,6.272853e+00,4.373264e+00,3.625050e-03,4.924533e+02,-2.667480e+02,1
653,2.203500e+00,6.571000e-01,1.081550e+00,2.541052e+00,1.372034e+02,2.286364e+01,-1.429405e+01,1.398279e+02,6.282475e+00,4.020642e+00,3.396780e-03,4.927973e+02,-2.584573e+02,1
654,2.213000e+00,6.578000e-01,1.082900e+00,2.550048e+00,1.371289e+02,2.338187e+01,-1.409752e+01,1.398205e+02,6.292095e+00,3.733579e+00,3.185011e-03,4.918711e+02,-2.527318e+02,1
655,2.222500e+00,6.585000e-01,1.084250e+00,2.559048e+00,1.370673e+02,2.400009e+01,-1.391691e+01,1.398468e+02,6.301716e+00,3.517507e+00,2.947447e-03,4.933487e+02,-2.559487e+02,1
656,2.232000e+00,6.592000e-01,1.085600e+00,2.568053e+00,1.370360e+02,2.497071e+01,-1.345100e+01,1.399405e+02,6.311337e+00,3.294072e+00,2.664644e-03,4.989955e+02,-2.584801e+02,1
657,2.241500e+00,6.599000e-01,1.086950e+00,2.577062e+00,1.370080e+02,2.598970e+01,-1.297957e+01,1.400540e+02,6.320958e+00,3.100369e+00,2.388946e-03,5.056726e+02,-2.621254e+02,1
658,2.251000e+00,6.606000e-01,1.088300e+00,2.586076e+00,1.370083e+02,2.724404e+01,-1.281713e+01,1.402776e+02,6.330579e+00,2.982254e+00,2.182714e-03,5.176481e+02,-2.835226e+02,1
659,2.260500e+00,6.613000e-01,1.089650e+00,2.595094e+00,1.374022e+02,2.745549e+01,-1.251215e+01,1.406759e+02,6.340200e+00,2.752398e+00,2.121128e-03,5.147921e+02,-3.302270e+02,1
660,2.270000e+00,6.620000e-01,1.091000e+00,2.604117e+00,1.377778e+02,2.765308e+01,-1.236972e+01,1.410689e+02,6.349821e+00,2.562997e+00,2.071244e-03,5.140033e+02,-3.847864e+02,1
661,2.279500e+00,6.627000e-01,1.092350e+00,2.613144e+00,1.381350e+02,2.789529e+01,-1.224359e+01,1.414543e+02,6.359442e+00,2.382617e+00,2.014499e-03,5.139024e+02,-4.390898e+02,1
662,2.289000e+00,6.634000e-01,1.093700e+00,2.622175e+00,1.386758e+02,2.797298e+01,-1.234130e+01,1.420062e+02,6.369063e+00,2.185175e+00,1.997047e-03,5.114950e+02,-5.296182e+02,1
663,2.298500e+00,6.641000e-01,1.095050e+00,2.631210e+00,1.393020e+02,2.805289e+01,-1.253796e+01,1.426507e+02,6.378684e+00,2.012188e+00,1.962665e-03,5.112975e+02,-6.212259e+02,1
664,2.308000e+00,6.648000e-01,1.096400e+00,2.640249e+00,1.399667e+02,2.819561e+01,-1.278339e+01,1.433495e+02,6.388305e+00,1.874131e+00,1.895839e-03,5.145233e+02,-7.035703e+02,1
665,2.317500e+00,6.655000e-01,1.097750e+00,2.649293e+00,1.404392e+02,2.834699e+01,-1.287269e+01,1.438486e+02,6.397926e+00,1.811057e+00,1.790538e-03,5.176013e+02,-7.702100e+02,1
666,2.327000e+00,6.662000e-01,1.099100e+00,2.658340e+00,1.408783e+02,2.852147e+01,-1.291596e+01,1.443156e+02,6.407547e+00,1.726895e+00,1.764471e-03,5.159199e+02,-8.294799e+02,1
667,2.336500e+00,6.669000e-01,1.100450e+00,2.667392e+00,1.413949e+02,2.868023e+01,-1.265900e+01,1.448286e+02,6.417167e+00,1.650571e+00,1.712650e-03,5.186364e+02,-8.953438e+02,1
668,2.346000e+00,6.676000e-01,1.101800e+00,2.676447e+00,1.421351e+02,2.886583e+01,-1.312832e+01,1.456296e+02,6.426788e+00,1.621528e+00,1.578202e-03,5.386127e+02,-1.014837e+03,1
669,2.355500e+00,6.683000e-01,1.103150e+00,2.685507e+00,1.426765e+02,2.835412e+01,-1.268490e+01,1.460186e+02,6.436409e+00,1.531805e+00,1.549821e-03,5.229681e+02,-1.077126e+03,1
670,2.365000e+00,6.690000e-01,1.104500e+00,2.694570e+00,1.434327e+02,2.791490e+01,-1.274565e+01,1.466787e+02,6.446030e+00,1.447799e+00,1.502388e-03,5.243874e+02,-1.177513e+03,1
671,2.374500e+00,6.697000e-01,1.105850e+00,2.703637e+00,1.440828e+02,2.770216e+01,-1.300985e+01,1.472974e+02,6.455651e+00,1.371630e+00,1.392990e-03,5.452281e+02,-1.280285e+03,1
672,2.384000e+00,6.704000e-01,1.107200e+00,2.712708e+00,1.445910e+02,2.699972e+01,-1.369886e+01,1.477268e+02,6.465272e+00,1.339220e+00,1.389217e-03,5.394484e+02,-1.350352e+03,1
673,2.393500e+00,6.711000e-01,1.108550e+00,2.721783e+00,1.451085e+02,2.627654e+01,-1.442367e+01,1.481721e+02,6.474893e+00,1.309369e+00,1.406581e-03,5.356377e+02,-1.421388e+03,1
674,2.403000e+00,6.718000e-01,1.109900e+00,2.730861e+00,1.456462e+02,2.560214e+01,-1.532009e+01,1.486708e+02,6.484514e+00,1.259413e+00,1.458264e-03,5.501237e+02,-1.497418e+03,1
675,2.412500e+00,6.725000e-01,1.111250e+00,2.739943e+00,1.459828e+02,2.461365e+01,-1.583528e+01,1.488878e+02,6.494135e+00,1.238315e+00,1.584285e-03,5.513985e+02,-1.522422e+03,1
676,2.422000e+00,6.732000e-01,1.112600e+00,2.749029e+00,1.461113e+02,2.362339e+01,-1.602362e+01,1.488736e+02,6.503756e+00,1.224013e+00,1.712836e-03,5.446669e+02,-1.513201e+03,1
677,2.431500e+00,6.739000e-01,1.113950e+00,2.758119e+00,1.462270e+02,2.285995e+01,-1.641739e+01,1.489109e+02,6.513377e+00,1.190952e+00,1.773440e-03,5.487383e+02,-1.517655e+03,1
678,2.441000e+00,6.746000e-01,1.115300e+00,2.767212e+00,1.463171e+02,2.221407e+01,-1.707438e+01,1.489755e+02,6.522998e+00,1.157704e+00,1.836456e-03,5.653881e+02,-1.525294e+03,1
679,2.450500e+00,6.753000e-01,1.116650e+00,2.776308e+00,1.462120e+02,2.078084e+01,-1.732099e+01,1.486937e+02,6.532619e+00,1.118676e+00,1.945039e-03,5.419146e+02,-1.476950e+03,1
680,2.460000e+00,6.760000e-01,1.118000e+00,2.785408e+00,1.460896e+02,1.990409e+01,-1.738253e+01,1.484604e+02,6.542240e+00,1.071998e+00,1.924650e-03,5.343083e+02,-1.433027e+03,1
681,2.469500e+00,6.767000e-01,1.119350e+00,2.794512e+00,1.460509e+02,1.988134e+01,-1.766214e+01,1.484523e+02,6.551861e+00,1.123142e+00,1.887519e-03,5.637266e+02,-1.434272e+03,1
682,2.479000e+00,6.774000e-01,1.120700e+00,2.803619e+00,1.456066e+02,1.854524e+01,-1.796184e+01,1.478778e+02,6.561481e+00,1.054776e+00,1.829259e-03,5.428427e+02,-1.347451e+03,1
683,2.488500e+00,6.781000e-01,1.122050e+00,2.812730e+00,1.451550e+02,1.718739e+01,-1.825461e+01,1.473045e+02,6.571103e+00,9.724474e-01,1.760522e-03,5.202783e+02,-1.257104e+03,1
684,2.498000e+00,6.788000e-01,1.123400e+00,2.821843e+00,1.447048e+02,1.584721e+01,-1.854076e+01,1.467460e+02,6.580723e+00,8.811558e-01,1.682635e-03,4.976119e+02,-1.165792e+03,1
685,2.507500e+00,6.795000e-01,1.124750e+00,2.830961e+00,1.444165e+02,1.501950e+01,-1.872948e+01,1.463985e+02,6.590344e+00,8.133448e-01,1.630625e-03,4.822794e+02,-1.109133e+03,1
686,2.517000e+00,6.802000e-01,1.126100e+00,2.840081e+00,1.441758e+02,1.450849e+01,-1.900060e+01,1.461444e+02,6.599965e+00,7.800060e-01,1.606230e-03,4.750454e+02,-1.073891e+03,1
687,2.526500e+00,6.809000e-01,1.127450e+00,2.849205e+00,1.439410e+02,1.407242e+01,-1.929218e+01,1.459083e+02,6.609586e+00,7.617663e-01,1.595736e-03,4.706357e+02,-1.043248e+03,1
688,2.536000e+00,6.816000e-01,1.128800e+00,2.858332e+00,1.435621e+02,1.378524e+01,-1.968228e+01,1.455593e+02,6.619207e+00,8.667728e-01,1.715315e-03,4.775726e+02,-1.001600e+03,1
689,2.545500e+00,6.823000e-01,1.130150e+00,2.867463e+00,1.431006e+02,1.366590e+01,-2.015252e+01,1.451574e+02,6.628828e+00,1.068218e+00,1.929838e-03,4.955476e+02,-9.568184e+02,1
690,2.555000e+00,6.830000e-01,1.131500e+00,2.876596e+00,1.427157e+02,1.359907e+01,-2.054619e+01,1.448270e+02,6.638449e+00,1.246996e+00,2.113402e-03,5.130129e+02,-9.213467e+02,1
691,2.564500e+00,6.837000e-01,1.132850e+00,2.885733e+00,1.424471e+02,1.345773e+01,-2.077545e+01,1.445818e+02,6.648070e+00,1.338008e+00,2.191334e-03,5.223368e+02,-8.940275e+02,1
692,2.574000e+00,6.844000e-01,1.134200e+00,2.894873e+00,1.422023e+02,1.333864e+01,-2.074735e+01,1.443256e+02,6.657691e+00,1.383203e+00,2.248015e-03,5.215301e+02,-8.585688e+02,1
693,2.583500e+00,6.851000e-01,1.135550e+00,2.904016e+00,1.419368e+02,1.333195e+01,-2.069747e+01,1.440561e+02,6.667312e+00,1.507712e+00,2.381047e-03,5.280503e+02,-8.259014e+02,1
694,2.593000e+00,6.858000e-01,1.136900e+00,2.913162e+00,1.416751e+02,1.331025e+01,-2.065294e+01,1.437900e+02,6.676933e+00,1.622068e+00,2.502602e-03,5.339212e+02,-7.931946e+02,1
695,2.602500e+00,6.865000e-01,1.138250e+00,2.922311e+00,1.414171e+02,1.327462e+01,-2.061335e+01,1.435268e+02,6.686554e+00,1.727005e+00,2.613510e-03,5.391892e+02,-7.604504e+02,1
696,2.612000e+00,6.872000e-01,1.139600e+00,2.931463e+00,1.411625e+02,1.322605e+01,-2.057835e+01,1.432663e+02,6.696175e+00,1.823191e+00,2.714526e-03,5.438974e+02,-7.276720e+02,1
697,2.621500e+00,6.879000e-01,1.140950e+00,2.940618e+00,1.409162e+02,1.315363e+01,-2.052948e+01,1.430100e+02,6.705796e+00,1.902655e+00,2.798463e-03,5.471469e+02,-6.945481e+02,1
698,2.631000e+00,6.886000e-01,1.142300e+00,2.949776e+00,1.406796e+02,1.295272e+01,-2.040827e+01,1.427411e+02,6.715416e+00,1.918327e+00,2.817878e-03,5.434299e+02,-6.546120e+02,1
699,2.640500e+00,6.893000e-01,1.143650e+00,2.958937e+00,1.404436e+02,1.268080e+01,-2.025830e+01,1.424627e+02,6.725038e+00,1.901218e+00,2.802386e-03,5.362314e+02,-6.105623e+02,1
700,2.650000e+00,6.900000e-01,1.145000e+00,2.968101e+00,1.402107e+02,1.240785e+01,-2.010845e+01,1.421877e+02,6.734659e+00,1.880686e+00,2.782036e-03,5.290191e+02,-5.669413e+02,1
701,2.659500e+00,6.907000e-01,1.146350e+00,2.977268e+00,1.399809e+02,1.213412e+01,-1.995889e+01,1.419163e+02,6.744279e+00,1.856841e+00,2.756976e-03,5.217993e+02,-5.237660e+02,1
702,2.669000e+00,6.914000e-01,1.147700e+00,2.986438e+00,1.397542e+02,1.185988e+01,-1.980982e+01,1.416485e+02,6.753900e+00,1.829811e+00,2.727374e-03,5.145799e+02,-4.810514e+02,1
703,2.678500e+00,6.921000e-01,1.149050e+00,2.995610e+00,1.395305e+02,1.158540e+01,-1.966143e+01,1.413845e+02,6.763521e+00,1.799706e+00,2.693380e-03,5.073674e+02,-4.388143e+02,1
704,2.688000e+00,6.928000e-01,1.150400e+00,3.004786e+00,1.393117e+02,1.131108e+01,-1.951301e+01,1.411256e+02,6.773142e+00,1.765721e+00,2.654280e-03,5.001128e+02,-3.972607e+02,1
705,2.697500e+00,6.935000e-01,1.151750e+00,3.013963e+00,1.392076e+02,1.105153e+01,-1.930470e+01,1.409737e+02,6.782763e+00,1.666516e+00,2.552706e-03,4.891341e+02,-3.697317e+02,1
706,2.707000e+00,6.942000e-01,1.153100e+00,3.023144e+00,1.391029e+02,1.080378e+01,-1.910275e+01,1.408235e+02,6.792384e+00,1.571793e+00,2.454785e-03,4.787162e+02,-3.427767e+02,1
707,2.716500e+00,6.949000e-01,1.154450e+00,3.032328e+00,1.389976e+02,1.056756e+01,-1.890706e+01,1.406751e+02,6.802005e+00,1.481445e+00,2.360423e-03,4.688458e+02,-3.163875e+02,1
708,2.726000e+00,6.956000e-01,1.155800e+00,3.041514e+00,1.388918e+02,1.034260e+01,-1.871751e+01,1.405284e+02,6.811626e+00,1.395364e+00,2.269525e-03,4.595094e+02,-2.905558e+02,1
709,2.735500e+00,6.963000e-01,1.157150e+00,3.050703e+00,1.387854e+02,1.012862e+01,-1.853397e+01,1.403834e+02,6.821247e+00,1.313428e+00,2.181983e-03,4.506927e+02,-2.652729e+02,1
710,2.745000e+00,6.970000e-01,1.158500e+00,3.059895e+00,1.386786e+02,9.925350e+00,-1.835634e+01,1.402399e+02,6.830868e+00,1.235535e+00,2.097710e-03,4.423827e+02,-2.405313e+02,1
711,2.754500e+00,6.977000e-01,1.159850e+00,3.069089e+00,1.385853e+02,9.766511e+00,-1.818989e+01,1.401147e+02,6.840489e+00,1.177561e+00,2.033574e-03,4.359460e+02,-2.199312e+02,1
712,2.764000e+00,6.984000e-01,1.161200e+00,3.078286e+00,1.385095e+02,9.654659e+00,-1.803324e+01,1.400118e+02,6.850110e+00,1.140142e+00,1.990317e-03,4.314271e+02,-2.040842e+02,1
713,2.773500e+00,6.991000e-01,1.162550e+00,3.087485e+00,1.384341e+02,9.545271e+00,-1.787865e+01,1.399098e+02,6.859731e+00,1.102144e+00,1.945544e-03,4.269952e+02,-1.883909e+02,1
714,2.783000e+00,6.998000e-01,1.163900e+00,3.096687e+00,1.383589e+02,9.438306e+00,-1.772610e+01,1.398088e+02,6.869352e+00,1.063589e+00,1.899296e-03,4.226485e+02,-1.728501e+02,1
715,2.792500e+00,7.005000e-01,1.165250e+00,3.105892e+00,1.382841e+02,9.333739e+00,-1.757561e+01,1.397087e+02,6.878973e+00,1.024512e+00,1.851629e-03,4.183864e+02,-1.574610e+02,1
716,2.802000e+00,7.012000e-01,1.166600e+00,3.115099e+00,1.382096e+02,9.231532e+00,-1.742714e+01,1.396095e+02,6.888594e+00,9.849349e-01,1.802580e-03,4.142071e+02,-1.422225e+02,1
717,2.811500e+00,7.019000e-01,1.167950e+00,3.124309e+00,1.381354e+02,9.131657e+00,-1.728071e+01,1.395113e+02,6.898214e+00,9.448894e-01,1.752202e-03,4.101099e+02,-1.271338e+02,1
718,2.821000e+00,7.026000e-01,1.169300e+00,3.133521e+00,1.380873e+02,9.040057e+00,-1.713151e+01,1.394393e+02,6.907835e+00,9.022434e-01,1.698367e-03,4.060514e+02,-1.154665e+02,1
719,2.830500e+00,7.033000e-01,1.170650e+00,3.142735e+00,1.380428e+02,8.951451e+00,-1.698316e+01,1.393713e+02,6.917456e+00,8.592858e-01,1.643419e-03,4.020704e+02,-1.043793e+02,1
720,2.840000e+00,7.040000e-01,1.172000e+00,3.151952e+00,1.379981e+02,8.864951e+00,-1.683635e+01,1.393037e+02,6.927077e+00,8.163717e-01,1.587740e-03,3.981725e+02,-9.339964e+01,1
721,2.849500e+00,7.047000e-01,1.173350e+00,3.161171e+00,1.379532e+02,8.780531e+00,-1.669109e+01,1.392364e+02,6.936698e+00,7.735182e-01,1.531364e-03,3.943564e+02,-8.252646e+01,1
722,2.859000e+00,7.054000e-01,1.174700e+00,3.170393e+00,1.379082e+02,8.698155e+00,-1.654735e+01,1.391694e+02,6.946319e+00,7.307320e-01,1.474315e-03,3.906207e+02,-7.175813e+01,1
723,2.868500e+00,7.061000e-01,1.176050e+00,3.179617e+00,1.378629e+02,8.617804e+00,-1.640516e+01,1.391028e+02,6.955940e+00,6.880337e-01,1.416634e-03,3.869644e+02,-6.109329e+01,1
724,2.878000e+00,7.068000e-01,1.177400e+00,3.188843e+00,1.378237e+02,8.540306e+00,-1.626387e+01,1.390426e+02,6.965561e+00,6.450358e-01,1.357833e-03,3.833846e+02,-5.131211e+01,1
725,2.887500e+00,7.075000e-01,1.178750e+00,3.198072e+00,1.377983e+02,8.466689e+00,-1.612237e+01,1.389964e+02,6.975182e+00,6.014780e-01,1.297564e-03,3.798806e+02,-4.341655e+01,1
726,2.897000e+00,7.082000e-01,1.180100e+00,3.207303e+00,1.377724e+02,8.394882e+00,-1.598202e+01,1.389501e+02,6.984803e+00,5.584062e-01,1.237189e-03,3.764552e+02,-3.558929e+01,1
727,2.906500e+00,7.089000e-01,1.181450e+00,3.216536e+00,1.377461e+02,8.324854e+00,-1.584283e+01,1.389039e+02,6.994424e+00,5.158146e-01,1.176715e-03,3.731066e+02,-2.782904e+01,1
728,2.916000e+00,7.096000e-01,1.182800e+00,3.225772e+00,1.377193e+02,8.256579e+00,-1.570481e+01,1.388576e+02,7.004045e+00,4.737080e-01,1.116165e-03,3.698339e+02,-2.013489e+01,1
729,2.925500e+00,7.103000e-01,1.184150e+00,3.235010e+00,1.376921e+02,8.190034e+00,-1.556796e+01,1.388112e+02,7.013666e+00,4.320905e-01,1.055564e-03,3.666358e+02,-1.250532e+01,1
730,2.935000e+00,7.110000e-01,1.185500e+00,3.244250e+00,1.376645e+02,8.125192e+00,-1.543229e+01,1.387648e+02,7.023287e+00,3.909572e-01,9.949197e-04,3.635106e+02,-4.939314e+00,1
731,2.944500e+00,7.117000e-01,1.186850e+00,3.253492e+00,1.376472e+02,8.062569e+00,-1.529770e+01,1.387291e+02,7.032907e+00,3.503132e-01,9.342973e-04,3.604533e+02,1.174514e+00,1
732,2.954000e+00,7.124000e-01,1.188200e+00,3.262736e+00,1.376275e+02,8.003511e+00,-1.517405e+01,1.386926e+02,7.042529e+00,3.284334e-01,8.995465e-04,3.584430e+02,6.605029e+00,1
733,2.963500e+00,7.131000e-01,1.189550e+00,3.271983e+00,1.376021e+02,7.947332e+00,-1.506026e+01,1.386518e+02,7.052150e+00,3.234868e-01,8.886695e-04,3.573617e+02,1.190271e+01,1
734,2.973000e+00,7.138000e-01,1.190900e+00,3.281232e+00,1.375766e+02,7.892286e+00,-1.494695e+01,1.386111e+02,7.061770e+00,3.186477e-01,8.780220e-04,3.562943e+02,1.718657e+01,1
735,2.982500e+00,7.145000e-01,1.192250e+00,3.290483e+00,1.375510e+02,7.838355e+00,-1.483413e+01,1.385704e+02,7.071392e+00,3.139144e-01,8.676006e-04,3.552407e+02,2.245664e+01,1
736,2.992000e+00,7.152000e-01,1.193600e+00,3.299736e+00,1.375251e+02,7.785526e+00,-1.472181e+01,1.385298e+02,7.081012e+00,3.092858e-01,8.574032e-04,3.542006e+02,2.771288e+01,1
737,3.001500e+00,7.159000e-01,1.194950e+00,3.308991e+00,1.375007e+02,7.733666e+00,-1.461032e+01,1.384909e+02,7.090633e+00,3.047842e-01,8.474949e-04,3.531706e+02,3.273228e+01,1
738,3.011000e+00,7.166000e-01,1.196300e+00,3.318248e+00,1.374852e+02,7.682204e+00,-1.450116e+01,1.384611e+02,7.100254e+00,3.005113e-01,8.381727e-04,3.521343e+02,3.650138e+01,1
739,3.020500e+00,7.173000e-01,1.197650e+00,3.327507e+00,1.374694e+02,7.631816e+00,-1.439248e+01,1.384313e+02,7.109875e+00,2.963323e-01,8.290515e-04,3.511106e+02,4.026980e+01,1
740,3.030000e+00,7.180000e-01,1.199000e+00,3.336769e+00,1.374533e+02,7.582487e+00,-1.428426e+01,1.384014e+02,7.119496e+00,2.922455e-01,8.201284e-04,3.500992e+02,4.403747e+01,1
741,3.039500e+00,7.187000e-01,1.200350e+00,3.346032e+00,1.374371e+02,7.534205e+00,-1.417651e+01,1.383716e+02,7.129117e+00,2.882499e-01,8.114009e-04,3.491002e+02,4.780429e+01,1
742,3.049000e+00,7.194000e-01,1.201700e+00,3.355297e+00,1.374206e+02,7.486961e+00,-1.406925e+01,1.383417e+02,7.138738e+00,2.843445e-01,8.028671e-04,3.481135e+02,5.157016e+01,1
743,3.058500e+00,7.201000e-01,1.203050e+00,3.364565e+00,1.374039e+02,7.440739e+00,-1.396246e+01,1.383117e+02,7.148359e+00,2.805277e-01,7.945238e-04,3.471387e+02,5.533501e+01,1
744,3.068000e+00,7.208000e-01,1.204400e+00,3.373834e+00,1.373915e+02,7.394506e+00,-1.385833e+01,1.382865e+02,7.157980e+00,2.768250e-01,7.864318e-04,3.461736e+02,5.853066e+01,1
745,3.077500e+00,7.215000e-01,1.205750e+00,3.383106e+00,1.373822e+02,7.348517e+00,-1.375624e+01,1.382646e+02,7.167601e+00,2.732251e-01,7.785654e-04,3.452184e+02,6.130973e+01,1
746,3.087000e+00,7.222000e-01,1.207100e+00,3.392379e+00,1.373727e+02,7.303524e+00,-1.365458e+01,1.382427e+02,7.177222e+00,2.697065e-01,7.708746e-04,3.442746e+02,6.409300e+01,1
747,3.096500e+00,7.229000e-01,1.208450e+00,3.401654e+00,1.373629e+02,7.259516e+00,-1.355337e+01,1.382207e+02,7.186842e+00,2.662680e-01,7.633573e-04,3.433423e+02,6.688048e+01,1
748,3.106000e+00,7.236000e-01,1.209800e+00,3.410931e+00,1.373529e+02,7.216478e+00,-1.345260e+01,1.381987e+02,7.196464e+00,2.629083e-01,7.560107e-04,3.424211e+02,6.967204e+01,1
749,3.115500e+00,7.243000e-01,1.211150e+00,3.420210e+00,1.373427e+02,7.174400e+00,-1.335228e+01,1.381766e+02,7.206085e+00,2.596263e-01,7.488326e-04,3.415110e+02,7.246760e+01,1
750,3.125000e+00,7.250000e-01,1.212500e+00,3.429491e+00,1.373323e+02,7.133276e+00,-1.325241e+01,1.381545e+02,7.215705e+00,2.564211e-01,7.418214e-04,3.406120e+02,7.526703e+01,1
